Tristan Lahaye,4,3,2,58,50,68,64,66,62,50,58,66,63,50,67,63,57,62,66,69,63,71,59,59,60,53,32,40,40,33,35,22,65
Elliot Lee,16,3,2,57,58,15,13,17,56,51,62,15,30,47,27,50,28,72,71,53,61,68,64,33,54,64,62,55,43,53,65,46,60
Alessandro Longhi,16,3,2,64,58,63,68,67,71,70,55,65,45,64,70,61,59,72,75,85,72,59,61,66,55,71,40,65,63,40,50,38,69
Damiano Zanon,4,2,2,67,53,57,63,59,78,75,51,75,60,75,68,58,51,69,71,79,49,67,69,54,60,60,30,46,72,40,48,54,68
Anton Putsila,17,4,4,75,73,39,47,54,51,63,64,51,65,68,70,70,63,72,69,71,69,77,75,53,56,72,69,69,70,59,52,63,70
Giorgio Rasulo,9,3,3,61,63,45,34,41,36,35,59,38,63,62,58,62,56,69,67,68,62,72,75,42,47,52,52,50,43,42,49,43,60
Shuto Nakahara,7,3,2,55,58,42,47,48,47,64,48,59,62,67,38,60,60,74,71,89,49,77,76,73,58,51,33,56,39,42,41,36,58
Marcelo Oliveira,0,3,2,54,49,73,68,71,80,67,31,75,47,67,34,66,61,66,54,71,72,59,62,84,71,61,38,58,29,59,66,48,72
Aias Aosman,9,3,3,69,71,33,27,26,71,60,57,38,64,63,62,67,67,83,73,65,61,85,76,68,38,68,61,62,73,52,62,59,67
Edgar Salli,25,4,4,75,78,23,22,31,62,75,67,22,68,67,66,70,58,91,93,74,63,93,83,73,66,66,67,62,64,53,58,56,72
Serrano,17,3,3,63,68,23,36,31,37,51,52,27,51,53,54,58,41,72,72,60,54,62,73,64,36,43,55,53,56,55,62,47,60
Daine Klate,16,2,4,75,76,30,27,32,52,63,66,24,69,70,77,71,66,78,87,60,33,85,86,51,39,64,73,73,71,78,57,63,74
François Zoko,25,3,3,63,62,49,18,24,59,64,65,42,62,56,58,52,55,70,72,72,77,73,72,65,61,65,65,59,63,62,69,66,65
Antonaldo Vaz,7,3,2,58,46,41,48,60,70,62,47,61,50,59,68,76,66,57,53,42,61,61,50,74,58,73,62,75,48,43,62,52,61
Furkan Zorba,0,3,2,38,34,53,56,60,54,48,33,57,32,45,37,40,35,55,55,53,73,55,50,77,56,45,25,23,33,35,48,34,58
Gerardo Alcoba,0,2,2,58,53,76,75,80,82,70,23,81,35,60,48,53,46,67,68,68,82,65,67,65,75,46,33,37,51,47,53,45,76
Carl Johansson,16,2,2,56,58,42,41,39,33,53,50,43,57,58,47,60,55,72,66,52,38,76,72,55,34,43,39,47,53,43,39,44,57
Marco Davide Faraoni,4,3,3,70,71,63,71,66,77,70,64,63,64,71,73,70,67,76,74,78,69,74,65,69,65,76,43,69,69,68,66,69,71
Takumi Miyayoshi,25,5,3,62,59,15,19,14,30,69,58,15,45,65,34,49,34,76,80,66,59,79,76,90,68,72,66,58,40,29,59,57,66
Shay McCartan,25,3,2,58,60,17,11,15,52,52,58,13,48,58,52,56,55,91,85,70,56,74,74,60,52,62,58,56,61,66,55,52,60
Sambou Yatabaré,17,3,3,74,75,60,59,67,83,64,70,69,67,62,58,71,70,76,77,79,80,51,67,66,57,69,64,62,59,58,64,47,71
Dougie Imrie,16,2,3,61,62,18,15,24,76,61,62,32,59,55,57,57,47,81,73,67,61,81,90,75,38,62,58,57,55,43,67,54,63
Filip Krovinović,9,4,3,72,74,44,49,47,41,70,68,30,75,72,65,76,71,70,72,47,59,75,74,55,43,72,62,71,76,49,58,51,73
Nicolaj Ritter,3,3,3,60,62,54,61,60,56,56,65,47,49,57,60,61,56,79,75,65,56,68,70,59,41,57,41,41,42,40,43,52,60
Mohamed Diamé,9,3,3,80,80,69,77,79,77,65,68,72,64,67,63,75,72,79,78,72,80,69,79,73,74,85,64,73,69,29,63,68,74
Johannes Vall,3,2,2,55,57,49,58,53,61,56,54,48,50,46,60,48,54,79,86,70,74,67,67,70,46,61,46,55,61,63,47,49,59
Toshihiro Aoyama,7,3,2,73,69,65,59,71,75,74,50,73,75,73,65,77,78,59,59,89,71,67,72,69,58,76,51,78,66,63,58,69,75
Jens Cools,7,3,2,60,55,67,66,67,69,66,54,68,59,62,69,66,65,56,63,78,71,56,58,61,69,62,43,55,63,65,52,48,68
Jake McGing,0,3,2,47,47,62,61,64,57,50,48,62,46,44,36,58,49,67,67,54,63,60,56,62,59,48,34,31,39,31,36,30,61
Philipp Huspek,17,4,2,69,68,28,21,23,58,52,55,23,51,49,64,62,58,88,85,80,43,79,83,71,41,65,57,59,64,50,58,49,67
Dean Bowditch,16,3,3,67,68,41,51,51,55,67,63,48,66,54,62,61,59,69,69,71,58,68,70,66,60,63,65,68,65,66,59,52,66
Bruce Djité,25,4,2,60,57,31,26,24,66,63,70,34,43,65,54,55,50,60,53,75,76,58,60,63,63,69,65,58,49,54,62,55,64
Daniel Ginczek,25,2,2,72,71,29,19,45,80,71,76,29,58,67,31,62,37,62,71,60,90,53,53,64,77,83,76,65,40,58,73,73,75
Philippe Koch,4,3,2,61,54,60,64,63,56,58,55,69,42,60,60,59,51,72,74,68,62,72,63,80,55,39,36,46,57,31,31,37,65
David Ferreiro,17,3,3,69,70,26,36,23,74,71,65,28,62,53,71,65,67,89,87,33,33,90,87,78,32,67,68,69,81,74,69,46,70
Marvin Pfründer,4,3,2,38,52,55,64,61,53,51,37,53,34,34,40,30,23,66,57,56,65,54,60,71,48,23,23,24,29,31,42,25,54
Lanzarote,16,3,2,76,70,32,26,39,73,66,71,41,77,72,81,73,78,60,64,62,58,69,65,53,45,69,77,78,84,82,78,67,73
Mauricio Gómez,3,3,2,66,70,59,53,56,58,67,66,56,68,62,66,70,64,65,78,82,70,66,67,67,53,53,63,65,55,45,35,48,68
Martin Rønning Ovenstad,7,3,3,67,65,39,28,34,66,64,64,42,67,73,58,66,62,74,70,72,61,63,70,62,64,72,60,66,56,59,65,56,64
Takuya Marutani,7,3,2,56,44,55,63,62,67,54,35,58,40,47,40,61,55,60,61,77,70,65,57,77,52,42,32,29,37,39,37,32,60
Antoni Sarcevic,9,2,3,65,64,48,49,53,55,53,65,48,69,62,58,63,63,71,69,71,59,77,84,65,44,63,57,64,64,62,60,56,64
Karol Linetty,7,3,2,76,74,63,67,76,79,73,72,77,73,71,59,78,73,74,73,82,65,79,75,80,57,64,60,61,62,35,50,37,75
Takahiro Yanagi,4,3,2,45,40,53,54,55,40,50,36,53,32,52,54,50,52,79,76,73,78,54,47,43,51,34,32,36,27,29,33,23,58
James Coppinger,9,3,3,72,68,33,42,45,45,63,59,49,63,62,65,65,65,64,53,72,57,88,72,84,55,67,61,65,65,63,61,52,65
Eloi Amagat,7,3,3,70,71,45,55,66,69,57,58,60,63,55,55,70,71,58,48,70,68,59,67,56,44,62,63,58,74,61,66,41,67
Paulinho,7,3,3,81,77,77,73,76,69,81,75,78,75,79,64,81,76,76,78,92,69,64,70,88,80,79,72,73,66,57,71,75,81
Chris Dagnall,25,3,3,64,65,21,14,24,56,60,69,33,56,67,41,55,49,72,71,75,68,74,72,70,57,67,67,66,42,41,64,65,66
Alexandr Lomakin,9,3,2,65,63,41,51,49,46,61,61,38,53,64,54,67,64,77,73,47,58,76,64,57,49,62,61,62,67,71,56,54,64
Facundo Castillón,17,3,3,74,71,26,21,25,33,66,67,20,65,65,59,64,56,85,84,77,59,77,86,74,58,70,63,70,62,57,67,59,70
Miguel Angel Britos,0,3,2,58,47,77,77,80,76,66,24,75,31,66,43,60,64,54,55,61,79,54,49,83,74,30,37,31,47,52,51,22,76
Jahir Barraza,25,3,3,64,65,39,33,21,43,67,66,36,32,59,55,62,61,76,76,79,61,65,78,90,65,64,62,59,58,31,65,66,66
Kofi Sarkodie,4,3,2,55,56,64,65,67,63,62,58,59,52,57,56,61,46,79,82,77,70,81,80,73,58,65,49,48,59,45,58,55,66
Rhys Williams,4,3,2,62,57,67,67,69,72,73,50,71,68,69,60,68,64,63,67,68,77,59,56,71,66,68,43,49,42,36,38,34,70
Aaron Greene,16,2,3,57,57,36,35,36,55,55,56,32,56,54,50,51,50,80,82,72,47,61,81,54,54,56,61,55,46,50,58,54,59
Moussa Njie,17,3,4,68,68,19,13,17,37,57,55,20,58,65,59,62,43,84,84,68,60,72,80,63,54,63,60,60,54,33,55,48,65
Khiry Shelton,25,2,3,64,67,25,22,22,63,58,65,24,59,57,52,59,43,81,85,65,78,55,76,66,63,62,55,49,28,29,59,45,64
Cameron Iwasa,25,2,3,54,51,22,22,21,60,54,58,32,49,51,33,50,41,71,70,74,66,69,59,71,60,60,52,60,44,47,64,51,58
Carl Valeri,7,3,2,61,59,61,65,66,73,70,56,70,63,76,54,67,63,66,47,81,78,74,60,78,57,73,42,60,49,54,57,59,68
Francesco Signori,7,4,2,65,59,62,65,71,71,65,72,51,66,69,57,73,67,78,75,86,75,71,78,75,51,59,55,60,63,54,49,59,68
Mario Tičinović,3,4,3,68,70,66,63,67,75,72,56,65,61,69,65,61,57,76,69,66,68,75,73,70,58,62,51,40,59,51,56,45,67
Matías Cahais,0,3,2,51,50,74,71,74,69,63,31,71,44,64,48,64,54,51,53,63,81,48,57,67,68,64,34,53,47,41,55,46,71
Abraham,16,2,2,72,71,66,72,69,80,64,63,71,66,66,72,68,58,73,76,76,75,74,74,69,57,69,41,58,76,56,57,36,71
Andrew Robertson,3,2,2,74,69,71,69,73,69,71,64,71,69,67,78,68,59,79,85,81,68,72,83,55,67,67,59,61,68,30,55,32,75
Emanuel Sakic,4,3,2,42,55,50,66,63,51,55,47,56,36,34,55,39,34,67,55,55,56,72,58,60,48,37,35,39,32,31,36,27,56
Rafidine Abdullah,7,3,2,76,74,55,72,73,66,64,70,69,58,47,61,73,67,66,64,72,68,59,58,71,49,81,57,62,49,41,53,43,70
Magnus Andersen,17,3,2,64,65,42,50,53,57,66,62,31,65,66,60,66,56,75,73,71,72,71,71,59,44,66,59,61,44,57,44,66,63
Denis Zakaria,7,4,2,76,72,70,61,69,80,64,58,75,75,64,64,74,76,64,75,77,80,62,64,74,64,55,32,36,58,41,39,28,71
Dominic Solanke,25,3,3,76,73,24,22,15,31,54,64,22,63,52,54,71,58,78,75,65,68,70,73,69,62,68,69,59,54,42,71,67,69
Dylan McCroary,25,3,3,48,51,19,24,23,28,30,48,22,42,44,48,35,33,77,75,47,39,60,61,40,29,47,47,37,45,35,47,41,49
Alex Berenguer,5,2,3,73,75,61,66,69,70,73,71,65,66,66,71,68,58,86,83,81,63,80,77,64,49,71,61,53,52,44,66,54,73
Shola Ameobi,25,3,2,65,61,35,32,38,59,73,70,21,64,71,47,58,35,47,40,57,85,49,53,68,67,68,68,60,54,35,74,66,67
Amaya,0,3,2,46,37,73,52,76,80,63,38,71,49,65,38,63,58,32,34,52,89,35,33,54,77,57,26,24,27,23,25,22,71
Kevin Vásquez,4,3,2,59,57,60,60,60,60,50,30,59,50,45,50,60,45,70,70,70,54,76,70,68,56,43,22,31,30,21,27,29,59
Kim Dong Woo,0,3,2,52,47,64,65,66,67,58,34,58,64,55,42,47,45,59,64,74,74,32,64,70,66,40,44,44,33,33,31,24,65
Anatole Ngamukol,16,4,3,66,68,24,23,26,32,66,70,35,48,42,63,57,39,91,92,65,61,81,82,70,64,66,73,56,47,40,66,52,70
Leon Balogun,4,3,2,62,60,70,76,75,75,68,49,75,47,72,69,69,64,67,77,75,84,53,55,75,78,70,30,60,59,38,39,32,75
Greg Stewart,9,3,2,69,68,11,18,21,61,60,67,13,68,53,65,67,60,73,77,57,56,72,75,65,58,65,68,61,44,51,62,49,68
A.J. DeLaGarza,0,3,2,63,57,71,68,64,76,71,55,69,56,66,59,67,58,73,72,78,66,83,76,81,60,53,49,36,61,55,52,48,69
Duane Holmes,9,3,3,64,66,35,44,49,54,55,61,43,65,53,54,58,53,82,76,64,36,88,73,57,51,57,54,44,48,40,54,50,64
Henri Toivomäki,4,3,2,60,63,66,66,68,49,59,46,62,34,55,58,60,53,79,76,50,66,46,56,58,61,38,33,35,42,38,42,37,64
Jonas,25,5,3,88,84,23,25,36,61,83,86,34,83,83,70,75,71,72,70,73,61,67,82,69,81,80,86,84,85,77,83,85,83
Claudiu Keşerü,25,3,3,66,62,34,28,32,40,76,71,47,69,70,67,66,58,73,65,76,72,78,59,64,69,80,79,69,68,71,75,70,73
Lionel Ainsworth,17,3,3,63,67,19,15,23,36,62,60,25,61,51,64,63,58,90,90,73,33,91,82,58,30,69,57,60,63,45,59,61,68
Rok Kronaveter,16,4,3,68,67,47,36,48,55,63,70,47,62,68,62,66,63,63,67,61,70,59,66,51,54,75,67,68,73,70,61,66,67
Giovani Lo Celso,9,3,3,79,74,28,48,55,65,64,66,34,80,57,73,78,73,76,77,74,57,78,78,57,36,58,55,59,67,72,55,69,74
Hendrick Ekstein,17,4,3,71,73,35,62,34,39,58,67,27,64,69,64,67,53,76,75,61,38,81,71,44,41,59,62,59,62,42,51,62,68
Kai Havertz,17,3,4,72,72,39,38,42,40,60,59,31,69,54,64,69,68,75,69,56,60,55,72,69,56,56,50,47,55,45,49,51,67
Cristián Canío,25,4,3,69,65,30,41,32,26,62,64,38,69,48,62,61,70,55,52,61,63,62,61,65,59,65,60,57,68,63,57,55,65
Michael Görlitz,4,4,3,71,68,53,52,54,48,65,60,58,65,68,65,66,56,77,74,65,55,90,83,71,32,60,58,62,63,64,65,60,62
Kim Hyun Hun,0,3,2,44,33,56,58,61,64,62,22,57,22,60,26,42,32,73,70,64,78,54,58,83,64,43,19,18,18,24,29,24,62
Farid Boulaya,9,4,3,67,75,42,39,32,69,53,62,26,72,58,70,65,53,72,75,61,43,70,76,61,42,81,62,67,63,64,48,54,68
Kevin Lasagna,25,3,3,71,69,11,15,15,32,67,76,17,45,61,41,59,33,86,85,77,70,75,81,77,71,65,73,50,67,41,65,69,72
Yu Kobayashi,25,4,4,75,77,21,26,24,42,73,74,31,56,65,66,66,57,82,81,82,62,68,86,57,63,73,75,66,57,56,62,66,73
Aron Elís Thrándarson,16,3,3,65,68,52,52,49,56,60,60,55,63,62,58,63,56,76,75,71,70,74,72,68,63,65,58,57,57,51,62,54,65
Cris Salvador,7,3,3,66,49,58,54,57,49,56,39,55,59,44,49,70,64,60,60,70,57,70,61,64,54,61,39,49,49,45,39,39,61
Miguel Lopes,4,4,3,78,72,71,75,79,79,72,65,77,62,70,82,75,70,77,77,87,75,67,68,71,65,70,40,45,70,55,50,55,78
Hardy Cavero,0,2,2,63,58,65,64,66,42,51,25,58,31,64,28,48,46,60,66,73,76,54,57,72,63,38,24,22,23,31,39,20,63
Mario Balotelli,25,4,4,85,81,16,20,22,70,62,76,30,70,64,68,72,52,76,78,60,85,50,69,75,66,86,83,74,78,78,92,74,81
Cian Fay,25,3,2,43,45,12,11,13,25,50,48,12,42,42,26,43,24,61,62,53,46,70,55,71,51,43,45,44,34,31,59,36,48
Ranteiro Alves,9,3,3,67,68,37,40,29,51,72,70,39,68,72,70,72,71,68,61,65,62,74,75,62,55,74,52,73,58,50,60,62,69
Zavon Hines,16,3,3,63,67,15,20,29,60,48,55,42,52,71,56,58,46,91,90,76,49,90,90,62,41,63,58,56,50,47,49,56,64
Dominic Maroh,0,2,2,60,38,78,82,80,78,73,32,72,53,60,47,63,49,54,53,64,79,56,58,76,75,63,30,27,36,22,42,42,76
Dejan Damjanović,25,4,3,72,68,20,23,21,70,73,76,35,73,62,61,68,54,78,77,65,85,63,77,79,80,78,75,75,63,66,72,74,76
James Martin,3,3,2,34,54,35,47,52,53,52,47,48,30,33,42,34,24,64,60,55,43,78,58,61,42,20,27,20,27,31,36,24,48
Bigas,0,2,2,66,44,78,78,77,89,71,61,78,35,58,68,74,60,72,73,78,71,66,65,77,80,62,49,47,46,43,48,44,78
Gabriel Silva,5,2,2,69,59,58,66,68,70,68,63,69,59,49,73,75,72,77,78,80,59,74,78,70,49,72,54,59,73,58,57,59,70
Valtteri Moren,0,3,2,52,32,64,58,68,68,61,23,65,29,55,32,48,53,49,39,63,73,54,52,63,65,38,25,21,33,40,47,19,65
Choe Jae Hyeon,3,3,2,50,52,58,54,58,46,46,44,52,38,38,50,52,48,64,60,62,62,58,59,57,48,46,34,42,46,40,38,38,55
Takuya Okamoto,0,2,2,54,47,60,64,64,57,55,42,57,38,52,42,47,45,72,75,72,75,67,75,80,60,48,37,32,24,21,30,25,63
Daniel Halfar,9,2,3,72,74,19,27,38,56,72,63,37,72,65,68,72,65,83,76,67,54,90,90,74,49,60,53,59,72,69,52,65,71
Thomas Gamiette,7,2,2,64,62,59,63,62,68,62,41,68,64,54,51,61,62,65,67,81,69,74,70,61,39,49,42,53,56,65,48,43,65
Pedro Sánchez,17,3,3,71,72,25,12,34,45,59,65,33,64,67,67,63,59,80,83,73,64,74,83,75,32,78,63,74,74,69,58,59,69
Lewis Holtby,9,4,3,78,78,61,61,65,74,77,74,71,75,74,77,80,78,74,67,86,64,78,83,90,60,72,65,69,78,75,66,69,77
Jesús Valentín,0,3,2,61,37,63,63,73,64,57,31,66,44,44,67,67,61,70,74,73,79,53,43,72,66,81,22,69,67,75,66,30,68
Hidde ter Avest,4,3,2,67,64,68,70,71,65,61,35,53,40,51,70,70,55,76,74,74,62,63,72,65,56,46,36,31,36,29,43,33,68
Pedro Martín,25,3,3,64,70,15,35,49,70,61,65,51,66,49,59,65,53,72,80,68,65,59,75,58,57,70,66,57,60,54,66,57,66
Andrea Pirlo,7,4,2,86,76,40,39,49,49,88,48,57,94,93,91,88,90,47,33,55,59,64,44,33,39,75,58,65,92,93,84,76,82
André Sousa,9,2,2,75,73,65,65,65,72,75,71,75,72,63,66,75,72,68,59,77,75,65,70,65,55,77,61,65,64,62,59,58,72
Romain Armand,25,2,2,58,58,13,13,17,56,61,60,31,50,49,29,55,26,63,68,70,57,62,69,84,59,52,63,48,41,43,65,59,60
James McArthur,9,3,3,79,66,74,70,74,86,77,71,78,71,78,66,78,74,67,64,85,73,78,75,61,66,65,56,61,54,61,67,51,78
Florian Ayé,25,3,3,65,68,18,19,17,53,54,59,12,48,51,28,58,42,76,75,60,73,59,71,70,63,62,60,52,38,30,57,54,64
Richard Wood,0,2,2,55,37,67,65,69,63,60,40,66,53,53,41,42,43,33,32,72,75,45,29,63,71,39,29,24,22,26,28,26,66
Zackarias Faour,25,3,2,60,59,20,17,16,45,52,59,24,54,55,38,47,31,66,65,52,53,70,60,64,54,51,56,50,53,49,65,49,57
Ignacio Lara,16,2,2,55,59,35,32,35,60,49,49,36,54,53,53,56,55,59,63,46,63,64,63,56,33,48,41,50,49,48,46,47,55
Georgiy Tigiev,3,5,2,65,68,68,74,71,74,61,48,68,59,55,60,70,56,83,84,73,60,71,79,51,51,64,34,65,65,67,41,45,70
Igor Denisov,7,3,2,78,73,80,73,81,87,75,64,76,72,76,67,80,74,73,73,90,62,75,77,70,59,67,63,68,62,54,62,60,79
Aldo Araujo,17,3,3,61,63,29,26,30,32,50,48,28,52,45,48,54,52,68,84,53,32,93,76,59,42,54,49,53,50,45,47,46,58
Nordin Amrabat,9,2,4,80,84,45,55,65,67,73,73,54,78,67,78,79,67,87,85,73,77,79,88,56,68,81,76,72,77,68,77,73,80
Graham Dorrans,7,3,3,77,71,51,60,61,66,71,66,64,79,80,75,77,72,69,65,72,61,73,74,66,69,77,64,75,77,76,75,69,74
Alioun Fall,3,3,2,57,61,62,67,65,72,61,60,54,56,49,66,65,62,85,84,65,68,81,77,59,52,81,46,67,60,58,53,47,66
Edimilson Fernandes,9,4,3,71,71,54,54,42,46,58,56,35,68,63,54,73,68,77,81,72,67,58,72,60,43,70,68,66,57,51,55,54,70
Kevin Lynch,3,3,2,42,47,51,53,55,46,44,43,48,32,35,56,43,34,68,58,58,57,70,52,59,45,22,29,21,34,53,38,28,53
Igor Bezdenezhnykh,9,3,2,65,69,59,62,64,68,65,55,78,62,65,55,73,71,65,72,66,50,77,75,64,56,56,53,60,49,56,53,46,68
Portillo,17,3,3,71,74,59,46,49,48,71,69,48,75,67,75,72,69,73,68,58,58,86,80,59,59,59,64,68,75,56,49,59,72
Orhan Ovacıklı,4,2,2,64,62,66,69,71,60,67,54,69,59,56,60,65,63,66,66,75,60,67,56,60,65,45,29,48,52,41,54,35,68
Diego Villar,17,3,2,72,70,52,61,63,66,62,65,65,53,73,67,69,71,66,65,55,70,73,66,72,52,76,61,72,73,72,69,66,67
Jonathan Augustinsson,3,3,2,50,56,52,58,56,46,51,36,55,33,45,56,53,44,66,62,61,63,61,60,58,40,27,28,31,35,28,41,23,56
Kévin Dupuis,25,2,3,62,62,12,11,18,32,62,62,37,53,38,43,57,37,59,61,67,72,46,51,54,64,66,65,64,51,37,64,62,64
Sherif Hazem,0,3,2,33,35,60,56,65,70,57,26,58,39,41,31,51,36,58,63,61,73,55,51,73,56,46,22,23,24,34,37,34,62
Hannes Aigner,25,3,2,60,51,17,22,21,47,62,69,26,58,54,51,54,40,49,52,47,71,62,65,81,73,66,64,51,43,48,67,64,64
Tom Cairney,9,2,3,78,74,60,51,62,51,66,72,63,77,77,70,80,74,74,70,81,65,73,80,60,58,76,66,75,73,72,57,61,76
Ivan Paurević,7,4,2,59,60,66,63,72,71,64,43,71,55,57,46,75,72,49,50,64,83,30,49,45,70,74,49,60,37,36,46,45,70
Stefan Maierhofer,25,2,2,43,45,45,39,49,88,70,76,48,33,65,43,44,34,33,38,68,93,20,24,34,84,78,68,63,46,55,65,62,66
Wesley,25,3,3,67,61,13,15,21,70,57,60,21,57,68,41,63,34,67,72,54,90,38,48,61,68,78,64,60,43,49,60,56,67
Enzo Fernández,9,4,3,79,78,26,31,34,26,56,61,34,71,68,59,69,58,70,65,60,57,70,74,33,42,54,58,59,79,63,66,52,68
Fernando Manríquez,9,4,2,76,59,69,59,69,67,68,61,69,77,69,68,75,72,54,67,89,58,81,60,49,57,76,43,75,71,78,75,41,73
Cristian Herrera,25,2,3,73,70,34,26,33,60,63,67,34,58,45,58,66,54,64,69,67,79,41,59,63,65,74,67,63,61,58,73,69,69
Arthur Boka,3,3,3,75,74,73,78,77,76,73,63,72,67,69,73,75,68,76,86,66,71,91,83,83,57,80,43,65,74,62,52,63,75
André Ayew,17,3,3,82,80,54,68,62,78,75,75,57,75,75,80,78,71,78,78,88,73,81,86,92,80,75,75,75,74,57,71,65,80
Daniel Brosinski,3,4,3,71,73,72,71,71,71,74,67,65,59,65,76,70,66,85,85,83,62,76,77,76,68,62,54,60,75,70,70,59,75
Raúl García,9,3,3,84,74,54,63,71,84,86,85,65,82,83,77,87,85,55,61,61,82,63,65,73,88,84,73,80,72,68,76,55,81
Rubén Duarte,3,2,2,71,57,74,77,73,66,63,43,67,31,40,75,74,55,65,69,70,64,65,59,59,69,48,28,30,57,60,40,25,72
Lucas Cuevas,17,2,3,60,62,27,30,32,30,41,51,22,48,52,56,55,53,71,73,58,40,66,66,48,42,55,57,41,47,36,50,51,58
Sverrir Ingi Ingason,0,3,2,60,47,71,73,70,73,67,54,70,49,56,45,56,57,63,59,73,77,58,58,80,66,61,43,60,48,46,50,30,71
Harrison Reed,7,3,2,66,62,62,68,70,80,58,55,64,66,66,59,74,66,69,68,74,65,85,74,56,46,58,49,53,58,51,49,40,69
Kenan Karaman,25,3,3,75,73,15,18,24,64,69,72,22,63,52,69,71,53,77,71,71,69,68,77,80,68,74,72,69,45,28,56,56,72
Michaël Jordan Nkololo,9,3,2,65,68,14,19,15,35,63,67,40,62,56,61,61,56,78,84,53,46,63,85,76,61,71,63,65,50,48,67,61,67
Lewis MacLeod,9,3,3,67,64,55,52,57,59,59,61,45,68,65,59,67,62,74,72,88,57,63,74,62,50,58,54,61,58,60,50,46,67
Stephen Quinn,16,2,3,72,70,58,70,63,74,70,65,66,68,70,67,73,65,74,68,83,56,90,89,84,55,70,64,65,66,74,58,71,70
Romain Danzé,4,3,2,70,69,79,78,79,75,74,59,78,66,76,72,75,73,67,68,73,72,69,69,63,66,69,52,71,61,55,42,58,75
Patrick Salomon,7,3,2,60,61,60,57,55,69,70,66,65,64,63,48,62,58,67,67,80,72,71,70,72,56,59,51,55,66,69,40,50,64
José Juan García,0,2,2,39,30,62,64,65,51,53,27,57,29,61,32,58,47,54,51,58,61,54,46,71,64,42,21,28,34,28,48,32,61
Jake Adelson,4,3,2,55,48,49,47,56,50,53,42,49,34,33,53,49,37,70,68,58,62,56,57,60,44,29,34,37,28,25,32,27,54
Jordan Ikoko,4,2,2,65,63,70,74,72,62,60,46,62,45,37,71,67,59,79,81,75,63,76,73,75,54,34,30,36,45,42,49,31,71
Thabiso Khutumela,9,3,3,63,65,18,12,10,31,60,68,15,47,55,31,58,44,79,77,70,44,78,55,57,56,69,66,55,64,71,63,49,65
Birkir Már Sævarsson,4,3,2,60,51,66,64,66,66,65,48,64,58,67,62,58,55,76,80,74,71,57,63,71,67,56,41,54,58,36,49,46,67
Joachim Thomassen,16,4,2,68,57,60,60,62,79,57,62,62,53,67,68,65,61,80,79,81,75,73,72,48,50,74,35,60,49,51,50,36,66
Kabongo Tshimanga,25,3,2,56,58,14,16,15,36,47,56,20,49,50,49,51,50,78,79,66,57,79,76,55,50,54,60,51,40,31,44,39,58
Gastón Bojanich,0,2,2,39,31,66,61,67,66,58,28,58,27,42,25,36,33,52,51,63,87,37,31,72,61,40,19,17,26,24,37,30,64
Mikkel Desler,17,3,2,67,65,57,62,59,47,55,55,52,56,60,48,67,61,74,76,71,45,63,80,80,58,58,59,59,54,51,58,46,62
Lucas Janson,25,3,4,77,78,27,26,24,63,71,79,27,74,59,57,69,58,73,74,69,43,82,83,80,58,60,77,69,52,48,54,61,73
Yasser Al Shahrani,3,4,3,72,69,73,71,69,64,72,66,74,61,63,69,75,69,90,85,76,71,77,81,59,53,68,48,66,68,65,62,55,74
Maurice Jerome Litka,16,3,3,62,62,28,29,35,36,45,53,26,48,44,52,56,46,77,74,49,37,74,79,58,39,50,49,51,52,36,52,45,58
Andraž Struna,4,4,2,64,58,61,63,62,66,50,52,64,54,48,59,65,62,59,57,75,70,67,60,74,54,48,32,43,44,47,57,43,63
Ryan Bennett,0,2,2,46,25,73,71,73,80,59,20,66,17,34,21,59,64,55,50,69,80,61,46,81,73,26,24,20,22,25,48,13,71
Lucas Mancinelli,4,3,2,63,62,63,61,68,67,63,58,65,65,62,61,63,65,72,63,68,52,80,84,75,69,71,56,61,63,50,53,53,64
Suleiman Abdullahi,25,3,2,65,62,12,12,18,68,62,69,17,55,62,33,59,34,80,80,65,87,72,69,64,63,75,67,63,38,32,66,35,69
Romaine Sawyers,9,3,3,74,69,26,27,35,37,60,64,33,74,75,54,72,68,70,69,66,70,80,84,46,53,68,60,64,67,51,57,62,70
Enzo Roggio,25,3,2,53,58,15,14,14,32,51,52,14,45,43,32,49,40,67,65,60,61,61,68,65,58,57,60,53,39,38,51,42,57
Cristian Riveros,7,3,2,76,69,63,62,61,72,72,76,65,77,80,74,81,77,60,53,75,62,70,79,65,70,71,69,71,67,68,71,64,76
Jonas Hector,7,3,3,81,74,77,81,81,70,80,62,81,70,81,79,79,75,76,77,84,76,68,71,61,73,69,55,61,65,65,65,51,81
Hugo Campagnaro,4,3,2,60,60,74,72,72,70,64,38,72,44,78,58,56,56,55,55,55,83,66,53,83,68,71,28,36,37,35,38,29,72
Lucas Villalba,3,2,2,64,57,58,63,61,68,61,59,64,60,51,67,66,60,76,79,75,58,73,78,76,59,60,35,52,60,62,42,40,67
Maic Sema,17,4,3,71,70,35,23,25,49,62,68,45,55,62,57,60,53,77,71,65,38,81,85,58,46,57,66,63,63,43,60,59,66
Maximiliano Caire,3,3,2,60,78,69,77,72,66,62,53,75,43,44,58,59,56,87,84,90,67,77,76,86,78,51,28,38,58,41,35,33,73
Ben Davies,0,2,2,58,48,67,59,66,56,52,33,56,30,39,60,60,62,73,67,72,66,61,62,70,60,42,36,39,44,40,48,43,63
